1.172927389420285e-02,2.379894811543991e-02,1.997070948371698e-03
1.196385937208690e-02,1.664946284056451e-02,1.430961870688843e-03
1.220313655952864e-02,2.107555402248561e-02,1.901969849549603e-03
1.244719929071922e-02,2.039160309461332e-02,1.531681625024237e-03
1.269614327653360e-02,2.003700275186984e-02,1.492491422310894e-03
1.295006614206427e-02,1.758892265522046e-02,1.428775444971067e-03
1.320906746490556e-02,1.671866329787943e-02,1.315703080414068e-03
1.347324881420367e-02,1.517838196963595e-02,1.139096457160745e-03
1.374271379048774e-02,1.487022468009043e-02,1.091988692934308e-03
1.401756806629750e-02,1.630615476386224e-02,1.171272420806496e-03
1.429791942762345e-02,1.277950526496457e-02,9.518782530024966e-04
1.458387781617592e-02,1.273065388549770e-02,9.512206225714402e-04
1.487555537249944e-02,1.254496140348499e-02,9.482013051182183e-04
1.517306647994942e-02,1.062956565115150e-02,8.095234611130793e-04
1.547652780954841e-02,1.149190184772835e-02,8.599578058853453e-04
1.578605836573938e-02,8.865524450669212e-03,6.917458325426485e-04
1.610177953305417e-02,8.939458842752594e-03,6.345071446956080e-04
1.642381512371525e-02,8.567162854512223e-03,6.303564398223190e-04
1.675229142618956e-02,6.771762036936579e-03,5.319749811479457e-04
1.708733725471335e-02,6.429084287508483e-03,4.944706345456780e-04
1.742908399980762e-02,6.778125758577101e-03,5.042738462061409e-04
1.777766567980377e-02,5.699429579719017e-03,4.169298807104144e-04
1.813321899339984e-02,5.702174662378386e-03,4.344824388327501e-04
1.849588337326784e-02,5.795042526665165e-03,4.379105500666206e-04
1.886580104073320e-02,4.806205532100131e-03,3.473497598970270e-04
1.924311706154787e-02,4.432619659219080e-03,3.355046972399622e-04
1.962797940277882e-02,4.944721212212649e-03,3.524217120074801e-04
2.002053899083440e-02,4.524228842932023e-03,3.288168239225493e-04
2.042094977065109e-02,3.968120009339474e-03,2.925286358654330e-04
2.082936876606411e-02,3.759796058913255e-03,2.736226945372474e-04
2.124595614138539e-02,3.603543155379106e-03,2.558771413383673e-04
2.167087526421310e-02,3.323583160602638e-03,2.429763559558856e-04
2.210429276949737e-02,3.240604197796482e-03,2.356950038876381e-04
2.254637862488731e-02,2.661112016216771e-03,2.007166628989132e-04
2.299730619738506e-02,2.462461432491393e-03,1.820414034555716e-04
2.345725232133276e-02,2.331237671948466e-03,1.683280897861369e-04
2.392639736775942e-02,2.141912582939374e-03,1.509753838855129e-04
2.440492531511461e-02,2.014316311190901e-03,1.527057930777379e-04
2.489302382141690e-02,2.075940321422473e-03,1.479836534399017e-04
2.539088429784523e-02,1.797932198508640e-03,1.354427507214784e-04
2.589870198380214e-02,1.719981270294605e-03,1.244483892038587e-04
2.641667602347818e-02,1.628897329623486e-03,1.190165725983721e-04
2.694500954394775e-02,1.510738131775427e-03,1.140872485515481e-04
2.748390973482670e-02,1.344559269771206e-03,1.020554861179544e-04
2.803358792952323e-02,1.137243716255817e-03,8.963776408772863e-05
2.859425968811369e-02,1.094544492672780e-03,8.600691371416171e-05
2.916614488187597e-02,9.447445389401470e-04,7.917457527608911e-05
2.974946777951349e-02,9.852378465120225e-04,7.890360927038742e-05
3.034445713510376e-02,9.473413870845188e-04,7.557216227941824e-05
3.095134627780583e-02,9.240505183159860e-04,6.989328402247288e-05
3.157037320336195e-02,8.101685670815607e-04,6.504561970142146e-05
3.220178066742919e-02,7.666627502648809e-04,6.280300763696309e-05
3.284581628077778e-02,6.211968627875229e-04,3.965512726542469e-05
3.350273260639333e-02,5.197523976047738e-04,3.463750425181532e-05
3.417278725852119e-02,5.213845950520434e-04,3.369436080595521e-05
3.485624300369162e-02,4.180584904681203e-04,2.853175181220636e-05
3.555336786376545e-02,5.173954463876698e-04,3.219421988872478e-05
3.626443522104077e-02,4.651375191167419e-04,3.070848369101769e-05
3.698972392546158e-02,4.567079225228954e-04,3.048262613507671e-05
3.772951840397080e-02,4.010394238416035e-04,2.615575684400914e-05
3.848410877205022e-02,3.729584253351498e-04,2.520611849099410e-05
3.925379094749122e-02,3.143755670496323e-04,2.023603476374241e-05
4.003886676644105e-02,2.196543146826495e-04,1.545638613615088e-05
4.083964410176987e-02,2.715491758052541e-04,1.847592615622612e-05
4.165643698380527e-02,2.487497401825394e-04,1.727699779897762e-05
4.248956572348138e-02,2.146665298787581e-04,1.488314551502373e-05
4.333935703795101e-02,2.111444997890948e-04,1.361775317859763e-05
4.420614417871003e-02,1.708284353886113e-04,1.240259240533133e-05
4.509026706228422e-02,1.664011150148908e-04,1.155709986301760e-05
4.599207240352991e-02,1.456627695504690e-04,1.042580816127699e-05
4.691191385160051e-02,1.519642735945092e-04,1.077172461337955e-05
4.785015212863251e-02,1.244654388770131e-04,9.085823891381373e-06
4.880715517120517e-02,1.357982409871788e-04,9.303281537010683e-06
4.978329827462927e-02,1.053136668925403e-04,7.625585739959479e-06
5.077896424012185e-02,8.881111449473291e-05,6.766324892340666e-06
5.179454352492429e-02,9.826736106467786e-05,6.901771094412825e-06
5.283043439542277e-02,7.844656307536632e-05,6.082787129574832e-06
5.388704308333123e-02,8.697482316735807e-05,6.622777260724564e-06
5.496478394499786e-02,1.112641359779094e-04,7.433883994380997e-06
5.606407962389781e-02,6.420456825118749e-05,5.212790456228136e-06
5.718536121637577e-02,6.551498935379536e-05,5.053462754299275e-06
5.832906844070329e-02,5.374198621019184e-05,4.328925269957659e-06
5.949564980951735e-02,6.144448476706478e-05,4.944517928441978e-06
6.068556280570770e-02,5.031965096927996e-05,4.327358725704911e-06
6.189927406182186e-02,4.860535775890551e-05,3.859683079369299e-06
6.313725954305829e-02,4.389800271810838e-05,3.582315582132959e-06
6.440000473391946e-02,4.492324440259363e-05,3.547507829987420e-06
6.568800482859785e-02,4.398265856045552e-05,3.442622632278304e-06
6.700176492516981e-02,4.625747390399814e-05,3.555432325404227e-06
6.834180022367320e-02,4.220140430026124e-05,3.510427374965916e-06
6.970863622814667e-02,4.285622511683859e-05,3.306751537418155e-06
7.110280895270961e-02,4.396075596045759e-05,3.305474180467604e-06
7.252486513176380e-02,3.117690936726994e-05,2.657036084711045e-06
7.397536243439908e-02,1.741400173673151e-05,1.811488724252609e-06
7.545486968308705e-02,3.223640362869682e-05,2.553568372326009e-06
7.696396707674880e-02,3.018458436528240e-05,2.473673852008799e-06
7.850324641828377e-02,2.846770048905641e-05,2.247905891721756e-06
8.007331134664944e-02,2.725582899587882e-05,2.342294045735454e-06
8.167477757358244e-02,3.155951603889007e-05,2.407811686778505e-06
8.330827312505409e-02,3.186737173691594e-05,2.490682543161330e-06
8.497443858755517e-02,2.473272737160070e-05,2.013781828168375e-06
8.667392735930628e-02,2.866157510224491e-05,2.201671186600796e-06
8.840740590649240e-02,2.296711652010607e-05,1.991102110121726e-06
9.017555402462225e-02,2.322427887919145e-05,2.107128329050189e-06
9.197906510511469e-02,2.429477306089772e-05,2.025905693875837e-06
9.381864640721699e-02,2.513548134362699e-05,2.052703627535325e-06
9.569501933536134e-02,2.306429506858593e-05,1.964966504855827e-06
9.760891972206856e-02,1.897296871748284e-05,1.657865154080594e-06
9.956109811650993e-02,2.468713834625548e-05,1.988118036243944e-06
1.015523200788401e-01,2.307706821623174e-05,1.840281019287631e-06
1.035833664804169e-01,2.195085817693968e-05,1.872187285076083e-06
1.056550338100253e-01,2.196474480979948e-05,1.860900202480771e-06
1.077681344862258e-01,1.871536888189081e-05,1.600326520224428e-06
1.099234971759503e-01,2.274763205942099e-05,1.880533997276659e-06
1.121219671194693e-01,1.974060446751463e-05,1.658878719280635e-06
1.143644064618587e-01,1.950261768470551e-05,1.712068639898777e-06
1.166516945910959e-01,1.822941527358695e-05,1.520914525743726e-06
1.189847284829178e-01,1.858930477437134e-05,1.588175358580855e-06
1.213644230525761e-01,1.290067028776166e-05,1.220457469806224e-06
1.237917115136277e-01,1.586721593519318e-05,1.382752752413610e-06
1.262675457439002e-01,1.347287253808075e-05,1.287370965256645e-06
1.287928966587782e-01,1.518368001474099e-05,1.361082514503412e-06
1.313687545919538e-01,1.451511298434443e-05,1.329981238602964e-06
1.339961296837929e-01,1.134919962380734e-05,1.128369808050134e-06
1.366760522774687e-01,1.073329255031681e-05,1.038721692877445e-06
1.394095733230181e-01,1.293295546310034e-05,1.178516298803714e-06
1.421977647894785e-01,1.248685976493526e-05,1.115753784559537e-06
1.450417200852680e-01,1.351724630227565e-05,1.241803521507253e-06
1.479425544869734e-01,9.390341681066968e-06,9.840256771119404e-07
1.509014055767128e-01,8.628140431409736e-06,9.291906896632086e-07
1.539194336882471e-01,8.717134589308207e-06,9.566493782437166e-07
1.569978223620120e-01,7.538296178074791e-06,8.217918585458886e-07
1.601377788092523e-01,6.284210968196561e-06,7.508308452824164e-07
1.633405343854373e-01,6.458089409409829e-06,7.494911980919988e-07
1.666073450731461e-01,5.926523749984830e-06,7.909420868698765e-07
1.699394919746090e-01,5.452802255900520e-06,7.045005900716680e-07
1.733382818141012e-01,5.982019429741841e-06,7.445272281200569e-07
1.768050474503832e-01,6.491035401311048e-06,8.263929177485913e-07
1.803411483993909e-01,3.664480001330575e-06,5.557780778083332e-07
1.839479713673787e-01,5.341422599124265e-06,7.768740636887181e-07
1.876269307947263e-01,4.442182560442851e-06,7.142735162748899e-07
1.913794694106208e-01,5.593442290659460e-06,8.616215964591919e-07
1.952070587988332e-01,4.371960433673574e-06,7.460067225530460e-07
1.991111999748099e-01,6.324339985783175e-06,9.733898611733019e-07
2.030934239743060e-01,6.039401249891703e-06,9.904043299160047e-07
2.071552924537922e-01,4.676678700497788e-06,8.679118289556219e-07
2.112983983028680e-01,5.307952699492962e-06,9.805084150354205e-07
2.155243662689254e-01,5.503522047098363e-06,1.050155594602756e-06
2.198348535943039e-01,7.186726538387253e-06,1.342866585463164e-06
2.242315506661900e-01,5.499859100814031e-06,1.206372088548122e-06
2.287161816795138e-01,7.659807833541396e-06,1.383876425812316e-06
2.332905053131041e-01,9.376534293322548e-06,1.748292908302353e-06
2.379563154193662e-01,8.306728538969288e-06,1.518504188287716e-06
2.427154417277535e-01,6.984144766012962e-06,1.531962165684020e-06
2.475697505623086e-01,6.830400006189674e-06,1.732898668719250e-06
2.525211455735548e-01,7.056744555732169e-06,1.500442939644113e-06
2.575715684850258e-01,6.154084071285245e-06,1.620681659247887e-06
2.627229998547264e-01,6.603092505661268e-06,1.739253014854775e-06
2.679774598518209e-01,6.436657940070898e-06,1.813206436600796e-06
2.733370090488573e-01,5.884795627983579e-06,1.990533769752173e-06
2.773837127327193e-01,4.685855416480769e-06,2.506291272126298e-06
